,file,language,start,questions,f0final
832,p388p389-part2_ch2,Mandarin,630.021689342,WH,"[   0.        0.        0.        0.      341.36    341.7353  342.4149
  343.3984  344.722   346.0842  347.0071  347.1631  345.9643  339.5192
  330.9779  311.0177  291.6882  268.7903  250.7283  241.0683    0.        0.
    0.        0.        0.        0.        0.        0.        0.        0.
    0.        0.        0.        0.        0.        0.        0.        0.
    0.        0.      228.1233  222.8756  215.2598  208.3199  207.9902
  210.1144  178.6078  141.6362  104.7765  103.3238  105.9893  108.1294
  150.5102  192.2341  233.5068  229.9152  225.0659  220.2418  218.931
  218.8485    0.        0.        0.        0.        0.    ]"
833,p388p389-part2_ch2,Mandarin,665.828027211,WH,"[   0.        0.        0.        0.        0.        0.        0.        0.
    0.        0.        0.        0.        0.        0.        0.        0.
    0.        0.        0.        0.        0.        0.        0.
  231.1991  233.1223  235.4663  237.1771  237.457   238.3757  240.5601
  244.0044  247.3287  249.5202  249.9898  248.1931  242.9385  237.7299
  234.0596  234.8534  237.4555  239.4009    0.      239.5384  238.9651
  237.1029  235.9176  237.3244  242.0012  248.6484  253.7139  256.7476
  258.1432  259.2712  259.9574  257.6616  256.1824    0.        0.        0.
    0.        0.        0.      241.8979  239.0448  231.7383  225.869
  219.6964  214.7714  210.2338  207.4982  206.8989  207.9906  209.498
  210.4829  210.0579  208.132   205.696   203.9375  202.887   201.9346
  200.4512  198.7522  197.5817  197.3243  197.5421  199.7741  203.993
  208.5919  211.3469  212.4805  213.774   215.3206  216.8083  217.8957
  218.9595  220.6367  224.1429  229.5191  236.0729  242.6311  249.4259
  258.875   271.7171  285.0088  295.011   299.3542  299.4125  294.4108
  283.2528  266.5641  249.2399  236.0306  227.7562  228.1172  228.5005
    0.        0.        0.        0.    ]"
834,p390p391-part1_ch1,Mandarin,32.101389680349065,WH,"[ 209.002   208.8036  208.3265  207.5596  206.7451  206.18    206.08
  206.3303  205.0162  201.2293  196.6059  193.5455  193.5032  195.1743
  198.3995  201.5332  203.87    204.6329  204.4248  203.5245  201.8754
  199.7383  198.147   198.8739  202.1461  206.3662  209.8553  212.0557
  213.6398  214.7325  215.4982  216.0661  216.7834  217.29    217.1877
  216.2908  215.6912    0.        0.        0.        0.        0.      252.996
  251.5805  248.8194  247.5035  246.5685  246.1483  246.2099  246.6571
  247.461   248.8337  250.5148  252.1487  253.0664  252.036   249.1375
  244.6904  241.7091  243.9119  253.4368  263.4007  269.6455  270.2674
  270.7403  271.6263  272.5879  273.6083  274.9904  277.0264  279.4742
  281.6789  283.4245  284.2305  284.4436  284.2755    0.        0.        0.
    0.        0.    ]"
835,p390p391-part1_ch1,Mandarin,37.11509014326406,Y/N,"[ 174.6309  188.9249  202.6629  213.3991  211.2772  209.3839  208.0311
  206.5521  204.8201  203.2069  202.3791  203.0001  205.3703  208.3686
  211.3281  214.2367  217.6752  221.0135  223.1095  223.3244  221.9821
  219.7048  217.126   214.2953  211.2001  208.4169  206.9438  207.9065
  211.5871  217.3909  224.1679  230.8415  234.9002  220.9911  204.6236
  207.9082  224.993   242.1503  241.2451  239.5974  232.8964  221.0374
  213.7039    0.        0.        0.        0.        0.        0.        0.
    0.        0.        0.        0.        0.        0.        0.        0.
    0.        0.      224.0506  223.611   222.5179  220.8357  218.2719
  215.4971  213.043   211.2185  209.5743  208.2833  207.3713  205.547
  203.2308  200.109   197.3979  194.2346  189.9768  184.9767  182.0419
    0.        0.        0.        0.        0.        0.        0.        0.
  205.6628  203.9163  200.7415  197.9194  195.9549  194.4917  193.0178
  189.9961  183.7285  179.9248    0.        0.        0.        0.
  206.8826  206.2808  204.7968  202.4636  199.5008  195.0641  190.6625
  186.8064  183.9045  180.5557  176.1832  169.8151  166.6419    0.        0.
    0.        0.      191.1777  190.2966  187.8472  185.173   182.8961
  182.021   182.5771  183.4025  183.4964  182.3731  181.4698    0.        0.
    0.        0.        0.        0.        0.        0.        0.
  232.9246  231.8317  230.1638  228.1308  227.1855  227.0461  227.5713
  228.542   229.9338  231.5908  233.3872  234.9512  236.1375  236.8546
  237.2184  237.465   237.6786  237.9286  238.2534  238.6586  239.1941
  240.0328  241.3139  242.939   244.5734  246.0317  247.4146  248.8672
  250.4295  252.0737  253.9326  256.457   259.3788  262.3349  265.3982
  270.4077  276.2704  281.5927  285.0392  289.2899  294.2321  300.477
  305.2902  309.4902  311.9857  314.8376  317.1589  318.0834  315.5263
  308.6428  301.862   292.3645  289.3       0.        0.        0.        0.
    0.    ]"
836,p390p391-part1_ch1,Mandarin,69.58371171794005,WH,"[   0.        0.        0.        0.      181.0255  179.476   175.9785
  175.5269    0.        0.        0.        0.      193.9554  196.5884
  202.1339  203.4464  204.3472  204.4326  204.3824  204.9046  205.9487
  206.1841  206.2023  206.199   206.311   206.6141  207.0538  207.384
  206.8214  206.0987  205.9507  206.4295  206.566   205.5064  204.1477
  202.7638  201.4053  199.7117  197.5001  194.9595  192.3794  190.1454
  188.3734  186.8922  185.5376  184.3363  183.0933  181.4267  179.102
  176.1284  172.5347  169.07    166.5288  165.1609  164.2561  163.5449
  163.4629  164.2659  165.6001  168.1003  171.76    177.3823  183.3155
  189.3438  193.4782  195.1124  193.4487  191.9927    0.        0.        0.
    0.        0.        0.        0.        0.      220.0582  220.726
  221.8516  221.9349  221.7531  221.6095  221.7834  222.3762  223.2832
  224.2798  225.4089  226.5777  227.7604  228.8774  229.9693  231.0242
  232.0149  233.1199  234.7928  237.0606  239.2228  240.7271  241.4462
  242.0795  242.8848  243.8154  244.7716  245.6807  246.4211  246.4762
  245.0289  241.7042  239.6182  240.9326  245.3917  249.0149  249.566
  248.3851  247.1915  246.8568  246.7661  246.767   247.1563  247.8603
  248.4222  248.5393  248.4706  248.1918  246.7679  245.3027  244.6072
  245.2401  245.8351  245.6428  245.0406  244.2058  243.4628  243.0295
  242.6814  242.071   241.6492    0.        0.        0.        0.        0.
    0.      254.0838  253.6464  252.7472  251.9856  251.6956  251.5457
  250.5973  249.4553  248.8843  249.1745  249.2963  248.543   247.718
  248.3035  250.8234  254.2712  255.599   254.7626  253.1547  252.7026
  253.1756  253.8898  254.553   255.1868  255.9424  256.7311  257.4561
  257.7964  258.0427  258.3652  258.638   258.7273  258.4552  257.9255
  257.8354  257.8846  257.4025  255.7336  253.6317  251.8017  250.6146
  249.7308  248.8586  246.9271  245.8084    0.        0.        0.        0.
    0.        0.        0.        0.        0.    ]"
837,p390p391-part1_ch1,Mandarin,102.33455469618832,WH,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.       196.372    196.2914   196.2565   196.1969   196.5455
  196.8773   194.168    190.4518   186.2669   184.552    184.0512   188.6849
  194.259    200.6468   202.3659   203.0212   201.8524   200.1043   197.9463
  194.6239   188.0484   184.3014     0.       191.7412   191.1239   189.8698
  188.0652   186.5994   185.6013   184.915    184.5215   184.445    184.7504
  185.321    185.8801   186.2013   186.215    186.0069   185.6617   185.1854
  184.4181   183.2115   181.7335   179.9976   139.1326    98.7573
   59.16527   59.66449  100.5057   141.178    181.9064   183.1046   186.8275
  197.8007   211.8969   229.4384   249.2136   272.9453   232.6678   181.9422
  113.6355   103.0743    93.20769    0.         0.         0.         0.
   78.39091   78.53324]"
838,p390p391-part1_ch1,Mandarin,105.999036281,WH,"[   0.        45.80507   44.16034    0.         0.         0.       352.0109
  352.9648   353.88     306.4736   257.4404   206.4717   202.3754   199.8858
  200.8949   203.6856   206.2296   204.7104   200.4803   195.3184   192.3495
  190.2452   188.8121   188.0746   190.5418   193.7269   197.5906   198.5837
  199.0239   198.9308   198.5837   197.5229   195.6154   192.8133   189.6143
  186.3358   183.5136   181.5101   180.498    180.5065   181.7126   183.4147
  185.0593   186.0868   186.9898   188.0105   189.0116   189.4844   188.2199
  185.2043   182.7166   181.7358   182.1425   182.0591   181.6569   181.0283
  180.1844   179.2254   178.3881   177.7833   177.8865   178.8578   179.7817
  180.0707   179.5017   178.9742   178.63     178.5271   178.8909   180.1271
  182.4753   184.7165   185.6734   185.6808     0.         0.         0.
    0.        46.9352    47.09951   47.40672  105.6063   163.4777   220.6892
  218.2273   216.1783   215.2021   215.8433   216.8175   217.6535   217.7325
  216.1524   213.7434   212.1227   213.6235   219.6583   226.5866   231.9569
  233.6918   234.4976   235.577    236.8173   237.8651   238.622    239.262
  240.2395   241.5435   242.831    243.2905   238.3985   235.7564   239.0286
  247.7987   253.6571   253.7923   253.5206   254.1698   255.6185   257.6467
  260.0421   262.2771   264.209    265.9587   267.8645   270.2744   272.985
  275.1922   274.9242   273.5341   272.0127     0.         0.         0.
    0.     ]"
839,p390p391-part1_ch1,Mandarin,150.71244400597772,Y/N,"[   0.         0.       173.0176   157.7487   143.0145   118.0036   109.5048
  131.7381   164.1609   195.6342   196.1043   195.6049   194.2046   192.5283
  191.7112   191.6484   191.8174   191.2924   191.0391   191.7484   192.713
  192.804    191.9516   190.9      190.7424   190.8453   191.1809   191.5967
  191.9958   192.3092   192.448    192.23     191.0201   189.2562   188.0723
    0.         0.         0.         0.         0.         0.        63.45245
   64.16628   74.2291   115.0263   156.365    188.5274   189.6257   189.316
  188.7783   188.3395   188.1305   188.1875   188.4941   189.0387   189.514
  189.9208   190.5037   191.4967   192.65     193.3672   193.3245   192.6601
  191.7701   191.0199   190.5946   190.3943   190.3658   190.1551   189.2197
  185.3298   183.0796     0.         0.         0.         0.         0.
    0.         0.         0.         0.       196.1078   195.5316   194.6686
  194.3533   194.0291   193.2761   192.041    190.0838   186.8589   182.1385
  176.6775   173.7311     0.         0.         0.         0.         0.
   69.36266   67.55871   58.59464  101.1934   144.5661   194.5885   192.7012
  191.3933   190.1842   189.0457   188.1094   187.5597   187.3992   187.4978
  187.5038   187.0414   185.6944   184.9378   185.0068   186.2756   187.2449
  187.4395   187.2574   186.8106   186.5477   186.1186   185.6154   185.0331
  183.9586   181.8721   178.4995   176.5785     0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.       174.1247   174.5353   175.7737   143.19     110.197
   76.38105   79.09982   82.29912   86.74369  121.2591   156.0067   190.5547
  195.1477   201.0834   207.8211   214.0936   221.0543   229.0289   237.9112
  247.2406   256.8488   267.2021   276.8038   284.9694   290.7191   294.8034
  294.5911   293.6844   291.5498     0.         0.         0.         0.
    0.         0.         0.         0.     ]"
840,p390p391-part1_ch1,Mandarin,883.336800677382,WH,"[   0.         0.         0.         0.         0.         0.         0.
    0.        51.63671    0.         0.        58.65134    0.         0.
    0.         0.         0.       215.0782   214.6944   213.7277   212.1118
  210.3596   208.9089   208.3029     0.         0.         0.         0.
  212.7149   213.4621   214.5945   214.6091   215.0535   216.539    218.4726
  220.4489   222.3092   226.9973   235.9191   247.4506   257.7853   265.8402
  274.0054   281.9597   290.6612   298.9479   306.0623   309.4667     0.
    0.         0.         0.         0.         0.         0.     ]"
841,p390p391-part1_ch1,Mandarin,1223.77875283,WH,"[   0.        0.        0.        0.        0.        0.        0.        0.
  111.4577  110.1293  107.6117  141.5302  175.4931  209.5629  208.7546
  208.532   208.691   208.8618  208.6947  208.1182  206.3515  202.221
  198.0177  195.2926    0.        0.        0.        0.        0.        0.
    0.        0.        0.        0.        0.        0.        0.        0.
    0.        0.      213.5924  211.9592  208.8917  205.9025  203.4615
  201.4786  199.7418  198.0969  196.2656  194.2303  192.2068  191.1191
  191.0122  191.4547]"
